"review","aspect","sentiment"
"Sunset view paling terkenal di sumba, bukitnya persis dipinggir jalan. Bisa sewa kuda @idr 20-50k (tergantung nego). Jgn ninggalin sampah please !!!","sampah","-1"
"Sebuah kampung dengan pemandangan Rumah Adat Sumba","kampung","0"
"Sebuah kampung dengan pemandangan Rumah Adat Sumba","pemandangan","0"
"Sebuah kampung dengan pemandangan Rumah Adat Sumba","Rumah Adat Sumba","0"
"Pasi rputih","Pasi rputih","0"
"Kampung ini adalah kampung tua yang tidak pernah berpindah tempat","Kampung","0"
"Tempat yg layak di  kunjungi untuk pecinta budaya. Museum berisi benda benda dan foto ttg sumba pada masa lampau. Anda mau tau bagaimana kotoran sapi dimakan? Ada cerita menarik ttg itu disini.","Tempat","1"
"Tempat yg layak di  kunjungi untuk pecinta budaya. Museum berisi benda benda dan foto ttg sumba pada masa lampau. Anda mau tau bagaimana kotoran sapi dimakan? Ada cerita menarik ttg itu disini.","Museum","1"
"Good view... Kurang penataan saja agar orang mau berlama-lama, tidak cuma numpang foto saja...","penataan","0"
"Pantainya bagus tapi sayang jalan menuju pantai rusak parah","Pantainya","1"
"Pantainya bagus tapi sayang jalan menuju pantai rusak parah","jalan","-1"
"Bagus, pantai pasir putih Cuman agak sepi pengunjung, akses jalan masuk ke pantai rusak.","pantai pasir","1"
"Bagus, pantai pasir putih Cuman agak sepi pengunjung, akses jalan masuk ke pantai rusak.","akses jalan","-1"
"Bagus, pantai pasir putih Cuman agak sepi pengunjung, akses jalan masuk ke pantai rusak.","pengunjung","0"
"Salah satu desa tradisional di flores yang masih dijaga kelestariannya sampai sekarang. Tepatnya desa ini ada di Bajawa","desa tradisional","1"
"Sunset di tanah labuan bajo","Sunset","0"
"Desa Tradisional yang ramah dan nyaman.","Desa Tradisional","1"
"Bisa di tempuh anak anak dan dewasa.jalan setapak bagus","jalan setapak","1"
"View yang luar biasa indah...!!","View","1"
"Tempat yang sangat menakjubkan, rumah adat yang berada di atas tebing antara laut lepas yang mengamuk dan teluk yang sangat tenang, terdapat sewa kuda 50rb dan sewa pakaian adat 50rb(diluar uang tambahan lainnya)","Tempat","1"
"Tempat yang sangat menakjubkan, rumah adat yang berada di atas tebing antara laut lepas yang mengamuk dan teluk yang sangat tenang, terdapat sewa kuda 50rb dan sewa pakaian adat 50rb(diluar uang tambahan lainnya)","rumah adat","1"
"Tempat yang sangat menakjubkan, rumah adat yang berada di atas tebing antara laut lepas yang mengamuk dan teluk yang sangat tenang, terdapat sewa kuda 50rb dan sewa pakaian adat 50rb(diluar uang tambahan lainnya)","sewa kuda","0"
"Tempat yang sangat menakjubkan, rumah adat yang berada di atas tebing antara laut lepas yang mengamuk dan teluk yang sangat tenang, terdapat sewa kuda 50rb dan sewa pakaian adat 50rb(diluar uang tambahan lainnya)","sewa pakaian","0"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","Bukit","1"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","Sewa kuda","0"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","sewa tenun","0"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","buku tamu","0"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","Lokasinya","1"
"Bukit wajib yang harus dikunjungi saat pergi ke Sumba. Tempat syutingnya pendekar tongkat emas dan susah sinyal. Buat dapat pose kece naik kuda kayak adegan di Pendekar Tongkat Emas, datang sore hari menjelang matahari terbenam. Sewa kuda bayar 50ribu, sewa tenun juga 50ribu, buku tamu masuk 20ribu, parkir mobil 10ribu. Lokasinya strategis banget ditepian jalur sumba barat-sumba timur. Akses jalan sangat memadai.","Akses jalan","1"
"Bukit yg selalu cantik .saat musim kemarau ataupun musim hujan","Bukit","1"
"Desa tradisional dikaki gunung inerie. Keren tempatnya.","Desa tradisional","1"
"Desa tradisional dikaki gunung inerie. Keren tempatnya.","tempatnya","1"
"Jikalau kalian berlibur dan mengambil paket liburan ""Sailing Komodo"" (live on board) pantai indah ini pasti akan masuk dalam list destinasi paket liburan tersebut!pantai yang indah dengan air yang sangat jernih, pasir pantai yang pink karena serpihan coral, terumbu karang yang AMAZING! jangan kupa bawa floaties untuk foto2 instagramable di pantai ini.jangan lupa bawa sunblok ya! hahaha panas banget banget banget kalo siang guys!","pantai","1"
"Jikalau kalian berlibur dan mengambil paket liburan ""Sailing Komodo"" (live on board) pantai indah ini pasti akan masuk dalam list destinasi paket liburan tersebut!pantai yang indah dengan air yang sangat jernih, pasir pantai yang pink karena serpihan coral, terumbu karang yang AMAZING! jangan kupa bawa floaties untuk foto2 instagramable di pantai ini.jangan lupa bawa sunblok ya! hahaha panas banget banget banget kalo siang guys!","pantai","1"
"Jikalau kalian berlibur dan mengambil paket liburan ""Sailing Komodo"" (live on board) pantai indah ini pasti akan masuk dalam list destinasi paket liburan tersebut!pantai yang indah dengan air yang sangat jernih, pasir pantai yang pink karena serpihan coral, terumbu karang yang AMAZING! jangan kupa bawa floaties untuk foto2 instagramable di pantai ini.jangan lupa bawa sunblok ya! hahaha panas banget banget banget kalo siang guys!","Sailing Komodo","1"
"Jikalau kalian berlibur dan mengambil paket liburan ""Sailing Komodo"" (live on board) pantai indah ini pasti akan masuk dalam list destinasi paket liburan tersebut!pantai yang indah dengan air yang sangat jernih, pasir pantai yang pink karena serpihan coral, terumbu karang yang AMAZING! jangan kupa bawa floaties untuk foto2 instagramable di pantai ini.jangan lupa bawa sunblok ya! hahaha panas banget banget banget kalo siang guys!","air","1"
"Jikalau kalian berlibur dan mengambil paket liburan ""Sailing Komodo"" (live on board) pantai indah ini pasti akan masuk dalam list destinasi paket liburan tersebut!pantai yang indah dengan air yang sangat jernih, pasir pantai yang pink karena serpihan coral, terumbu karang yang AMAZING! jangan kupa bawa floaties untuk foto2 instagramable di pantai ini.jangan lupa bawa sunblok ya! hahaha panas banget banget banget kalo siang guys!","pasir pantai","1"
"Pantainya bagus. Sayang warga lokalnya bkin pengunjung ga nyaman","Pantainya","1"
"Pantainya bagus. Sayang warga lokalnya bkin pengunjung ga nyaman","warga lokalnya","-1"
"Padang pasir","Padang pasir","0"
"Pemandangan yang indah dan sangat menarik","Pemandangan","1"
"Kampung adat yang asri,ramah dan informatif penduduk nya","Kampung adat","1"
"Kampung adat yang asri,ramah dan informatif penduduk nya","penduduk","1"
"Pemandangan yang mirip dengan padang savana, apabila musim hujan tiba perbukitan mirip di selandia baru, mirip juga dengan bukit teletubies. Seolah-olah kita sedang tidak berada di indonesia.","Pemandangan","1"
"Pemandangan yang mirip dengan padang savana, apabila musim hujan tiba perbukitan mirip di selandia baru, mirip juga dengan bukit teletubies. Seolah-olah kita sedang tidak berada di indonesia.","padang savana","1"
"Pemandangan yang luar biasa indah","Pemandangan","1"
"Orang-orang biasa ke sini siang atau pagi hari. Supaya bisa berfoto ria dengan bebukitan hijau atau kuning. Tapi, jangan juga lewatkan datang pada malam hari! Kamu bisa menikmati bintang yang keren banget. Baiknya kalau datang malam, datang dengan yang sudah biasa ke sini atau memang pemandu. Bawa kamera digitalmu, sebelumnya belajarlah memfoto langit malam. Dan.. Tara!","bebukitan","1"
"Orang-orang biasa ke sini siang atau pagi hari. Supaya bisa berfoto ria dengan bebukitan hijau atau kuning. Tapi, jangan juga lewatkan datang pada malam hari! Kamu bisa menikmati bintang yang keren banget. Baiknya kalau datang malam, datang dengan yang sudah biasa ke sini atau memang pemandu. Bawa kamera digitalmu, sebelumnya belajarlah memfoto langit malam. Dan.. Tara!","bintang","1"
"Orang-orang biasa ke sini siang atau pagi hari. Supaya bisa berfoto ria dengan bebukitan hijau atau kuning. Tapi, jangan juga lewatkan datang pada malam hari! Kamu bisa menikmati bintang yang keren banget. Baiknya kalau datang malam, datang dengan yang sudah biasa ke sini atau memang pemandu. Bawa kamera digitalmu, sebelumnya belajarlah memfoto langit malam. Dan.. Tara!","pemandu","1"
"Beautiful beach...super alami dengan pasir putih dan pantai yg landai. Pemandangan sunset yg sangat indah","pasir putih","1"
"Beautiful beach...super alami dengan pasir putih dan pantai yg landai. Pemandangan sunset yg sangat indah","pantai","1"
"Beautiful beach...super alami dengan pasir putih dan pantai yg landai. Pemandangan sunset yg sangat indah","Pemandangan","1"
"Tempatnya luar biasaaa unikk dan istimewa. Orang - orangnya ramah","Tempatnya","1"
"Tempatnya luar biasaaa unikk dan istimewa. Orang - orangnya ramah","Orang - orangnya","1"
"kampungnya bersih, tertata rapi, tenang, asri, dan penduduknya ramah.","kampungnya","1"
"kampungnya bersih, tertata rapi, tenang, asri, dan penduduknya ramah.","penduduknya","1"
"Sungguh tempat yang luarbiasa indahnya","tempat","1"
"Bagus sekali, hanya sayang Komodonya dehidrasi..#SaveKomodo","Komodonya","0"
"Tempat nya bagus banget , pengen datang lagi","Tempat","1"
"Kalau kesini dianjurkan bawa snack buat dibagikan , ada 2 tempat disini 1. Kampung adat 2. Pantai  Jangan biasakan memberi uang !!! Berikan alattulis saja","Kampung adat","0"
"Kalau kesini dianjurkan bawa snack buat dibagikan , ada 2 tempat disini 1. Kampung adat 2. Pantai  Jangan biasakan memberi uang !!! Berikan alattulis saja","Pantai","0"
"Bukit yg indah","Bukit","1"
"Tempat yang indah di Ende, jalan sudah mulus.....","Tempat","1"
"Tempat yang indah di Ende, jalan sudah mulus.....","jalan","1"
"Pasirnya putih. Airnya bersih.. bikin mata segar","Pasirnya","1"
"Pasirnya putih. Airnya bersih.. bikin mata segar","Airnya","1"
"Keren.... Masyarakat yang ramah, arsitektur yang masih asli seperti awal berdirinya","Masyarakat","1"
"Keren.... Masyarakat yang ramah, arsitektur yang masih asli seperti awal berdirinya","arsitektur","1"
"Tempat yang bagus..tidak jauh dari kota kupang..","Tempat","1"
"Infonya disini banyak anak-anak kecil, jadi kami membawa beberapa alat tulis dan alat mandi untuk dibagikan kepada mereka.  Sesampainya di kampung, kok anak-anaknya pada gak ada ya ya? Ternyata dapat informasi mereka sedang belajar Bahasa Inggris bersama kakak-kakak volunteer dari sebuah yayasan.  Sebelum kami menyusul mereka ke sebuah rumah, kamipun menikmati dan berfoto-foto dulu bersama rumah ada disini.  Ah sangat unik.  Sesampainya di sebuah rumah, anak-anak menyambut kami dengan pertanyaan Bahasa Inggris, dan kamipun menjawab pertanyaan mereka.  Sangat menyenangkan, mereka antusias terlebih kami.  Akhirnya kami bertanya-tanya pada kakak volunteer yang mengajar, dan juga menanyakan pendapat anak-anak.  Mereka senang belajar, dan berhubung bingkisan yang kami bawa tidak cukup, akhirnya kami serahkan kepada kakak volunteer untuk pembagiannya.  Sangat membahagiakan, dan suatu saat akan kembali lagi kesini.","anak-anak","1"
"Infonya disini banyak anak-anak kecil, jadi kami membawa beberapa alat tulis dan alat mandi untuk dibagikan kepada mereka.  Sesampainya di kampung, kok anak-anaknya pada gak ada ya ya? Ternyata dapat informasi mereka sedang belajar Bahasa Inggris bersama kakak-kakak volunteer dari sebuah yayasan.  Sebelum kami menyusul mereka ke sebuah rumah, kamipun menikmati dan berfoto-foto dulu bersama rumah ada disini.  Ah sangat unik.  Sesampainya di sebuah rumah, anak-anak menyambut kami dengan pertanyaan Bahasa Inggris, dan kamipun menjawab pertanyaan mereka.  Sangat menyenangkan, mereka antusias terlebih kami.  Akhirnya kami bertanya-tanya pada kakak volunteer yang mengajar, dan juga menanyakan pendapat anak-anak.  Mereka senang belajar, dan berhubung bingkisan yang kami bawa tidak cukup, akhirnya kami serahkan kepada kakak volunteer untuk pembagiannya.  Sangat membahagiakan, dan suatu saat akan kembali lagi kesini.","kakak-kakak volunteer","1"
"Infonya disini banyak anak-anak kecil, jadi kami membawa beberapa alat tulis dan alat mandi untuk dibagikan kepada mereka.  Sesampainya di kampung, kok anak-anaknya pada gak ada ya ya? Ternyata dapat informasi mereka sedang belajar Bahasa Inggris bersama kakak-kakak volunteer dari sebuah yayasan.  Sebelum kami menyusul mereka ke sebuah rumah, kamipun menikmati dan berfoto-foto dulu bersama rumah ada disini.  Ah sangat unik.  Sesampainya di sebuah rumah, anak-anak menyambut kami dengan pertanyaan Bahasa Inggris, dan kamipun menjawab pertanyaan mereka.  Sangat menyenangkan, mereka antusias terlebih kami.  Akhirnya kami bertanya-tanya pada kakak volunteer yang mengajar, dan juga menanyakan pendapat anak-anak.  Mereka senang belajar, dan berhubung bingkisan yang kami bawa tidak cukup, akhirnya kami serahkan kepada kakak volunteer untuk pembagiannya.  Sangat membahagiakan, dan suatu saat akan kembali lagi kesini.","rumah","0"
"Infonya disini banyak anak-anak kecil, jadi kami membawa beberapa alat tulis dan alat mandi untuk dibagikan kepada mereka.  Sesampainya di kampung, kok anak-anaknya pada gak ada ya ya? Ternyata dapat informasi mereka sedang belajar Bahasa Inggris bersama kakak-kakak volunteer dari sebuah yayasan.  Sebelum kami menyusul mereka ke sebuah rumah, kamipun menikmati dan berfoto-foto dulu bersama rumah ada disini.  Ah sangat unik.  Sesampainya di sebuah rumah, anak-anak menyambut kami dengan pertanyaan Bahasa Inggris, dan kamipun menjawab pertanyaan mereka.  Sangat menyenangkan, mereka antusias terlebih kami.  Akhirnya kami bertanya-tanya pada kakak volunteer yang mengajar, dan juga menanyakan pendapat anak-anak.  Mereka senang belajar, dan berhubung bingkisan yang kami bawa tidak cukup, akhirnya kami serahkan kepada kakak volunteer untuk pembagiannya.  Sangat membahagiakan, dan suatu saat akan kembali lagi kesini.","anak-anak","1"
"Pemandangan bagus dari puncak kelimutu","Pemandangan","1"
"Pemandangan bagus dari puncak kelimutu","puncak","1"
"Pemandangan dari atas bukit ini juga lumayan bagus seperti dari bukit cinta dan bukit2 lainnya. Mungkin krn terlalu banyak pemandangan yg bagus2 dr tiap2 bukit, mengakibatkan kurangnya greget setiap mengunjungi bukit2 yg ada di Labuhan Bajo. Harapan saya sih supaya pemda setempat di sekuruh Indonesia dpt bekerja sama dng para profesional di bidang pariwisata agar setiap titik pariwisata dibuat lbh menarik dan berkesan. Sama halnya dng taman komodo, batu cermin, goa Rangko dll. Pasti akan mendatangkan lbh banyak uang ke kas pemerintah daerah apabila tempat2 wisata tsb dibuat lbh WOW. Dalam arti tetap menjaga kealamiannya. Jangan dibuat terlalu modern krn akan menghilangkan kesan naturalnya.","Pemandangan","1"
"Pemandangan dari atas bukit ini juga lumayan bagus seperti dari bukit cinta dan bukit2 lainnya. Mungkin krn terlalu banyak pemandangan yg bagus2 dr tiap2 bukit, mengakibatkan kurangnya greget setiap mengunjungi bukit2 yg ada di Labuhan Bajo. Harapan saya sih supaya pemda setempat di sekuruh Indonesia dpt bekerja sama dng para profesional di bidang pariwisata agar setiap titik pariwisata dibuat lbh menarik dan berkesan. Sama halnya dng taman komodo, batu cermin, goa Rangko dll. Pasti akan mendatangkan lbh banyak uang ke kas pemerintah daerah apabila tempat2 wisata tsb dibuat lbh WOW. Dalam arti tetap menjaga kealamiannya. Jangan dibuat terlalu modern krn akan menghilangkan kesan naturalnya.","pemandangan","0"
"Pemandangan dari atas bukit ini juga lumayan bagus seperti dari bukit cinta dan bukit2 lainnya. Mungkin krn terlalu banyak pemandangan yg bagus2 dr tiap2 bukit, mengakibatkan kurangnya greget setiap mengunjungi bukit2 yg ada di Labuhan Bajo. Harapan saya sih supaya pemda setempat di sekuruh Indonesia dpt bekerja sama dng para profesional di bidang pariwisata agar setiap titik pariwisata dibuat lbh menarik dan berkesan. Sama halnya dng taman komodo, batu cermin, goa Rangko dll. Pasti akan mendatangkan lbh banyak uang ke kas pemerintah daerah apabila tempat2 wisata tsb dibuat lbh WOW. Dalam arti tetap menjaga kealamiannya. Jangan dibuat terlalu modern krn akan menghilangkan kesan naturalnya.","bukit","0"
"Pemandangan dari atas bukit ini juga lumayan bagus seperti dari bukit cinta dan bukit2 lainnya. Mungkin krn terlalu banyak pemandangan yg bagus2 dr tiap2 bukit, mengakibatkan kurangnya greget setiap mengunjungi bukit2 yg ada di Labuhan Bajo. Harapan saya sih supaya pemda setempat di sekuruh Indonesia dpt bekerja sama dng para profesional di bidang pariwisata agar setiap titik pariwisata dibuat lbh menarik dan berkesan. Sama halnya dng taman komodo, batu cermin, goa Rangko dll. Pasti akan mendatangkan lbh banyak uang ke kas pemerintah daerah apabila tempat2 wisata tsb dibuat lbh WOW. Dalam arti tetap menjaga kealamiannya. Jangan dibuat terlalu modern krn akan menghilangkan kesan naturalnya.","greget","0"
"Pemandangan dari atas bukit ini juga lumayan bagus seperti dari bukit cinta dan bukit2 lainnya. Mungkin krn terlalu banyak pemandangan yg bagus2 dr tiap2 bukit, mengakibatkan kurangnya greget setiap mengunjungi bukit2 yg ada di Labuhan Bajo. Harapan saya sih supaya pemda setempat di sekuruh Indonesia dpt bekerja sama dng para profesional di bidang pariwisata agar setiap titik pariwisata dibuat lbh menarik dan berkesan. Sama halnya dng taman komodo, batu cermin, goa Rangko dll. Pasti akan mendatangkan lbh banyak uang ke kas pemerintah daerah apabila tempat2 wisata tsb dibuat lbh WOW. Dalam arti tetap menjaga kealamiannya. Jangan dibuat terlalu modern krn akan menghilangkan kesan naturalnya.","taman","0"
"Wajib didatangin untuk penyuka bukit tapi ngga suka tracking hahaha","bukit","1"
"Wajib didatangin untuk penyuka bukit tapi ngga suka tracking hahaha","tracking","1"
"Tempatnya sdh semakin bagus dan bersih","Tempatnya","1"
"Angin sejuk, bibir pantai yg indah...","bibir pantai","1"
"Kolam renang nya yg murah 10rb","Kolam renang","1"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","Danau air laut","1"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","Parkir mobil","0"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","toilet","0"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","bersih","-1"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","warung2","1"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","air kelapa muda","0"
"Danau air laut, tinggi rendahnya air tergantung pasang surut lautan. Parkir mobil tidak begitu luas. Ada toilet, tapi kurang bersih. Banyak terdapat warung2 kecil milik masyarakat sekitar yang bisa intuk istirahat sambil ngopi, makan mie rebus, dan minum air kelapa muda.","ngopi","0"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","Pantai","1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","fasilitasnya","-1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","Jalan","-1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","fasilitas","-1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","Fasilitas","-1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","biaya masuk","1"
"Pantai yang sangat indah tapi fasilitasnya masih kurang dan tidak dirawat. Jalan masuk ke area pantai rusak/berlubang. Ada fasilitas reatoran tapi tidak dirawat dan dibiarkan begitu saja. Fasilitas WC/Kamar mandi cuma 1 dan itupun dikelola warga setempat. Pungutan biaya masuk dan parkir tanpa karcis.","parkir","1"
"Kampung Bena lokasinya sangat dekat dengan Bajawa. Harus ke sini untuk melihat model kampung tradisional Flores. Di sini ada oleh2 yg jauh lebih murah dibandingkan dengan di kota, baik di Kupang atau ende atau Bajawa.","kampung","1"
"Kampung Bena lokasinya sangat dekat dengan Bajawa. Harus ke sini untuk melihat model kampung tradisional Flores. Di sini ada oleh2 yg jauh lebih murah dibandingkan dengan di kota, baik di Kupang atau ende atau Bajawa.","oleh2","1"
"Kampung Bena lokasinya sangat dekat dengan Bajawa. Harus ke sini untuk melihat model kampung tradisional Flores. Di sini ada oleh2 yg jauh lebih murah dibandingkan dengan di kota, baik di Kupang atau ende atau Bajawa.","murah","1"
"Sensasi naik gunung dan liat kawah yang berwarna warni air nya...","gunung","1"
"Sensasi naik gunung dan liat kawah yang berwarna warni air nya...","kawah","1"
"Salah satu tempat terbaik berburu sunset. Sayangnya fasilitas toilet kurang.","tempat","1"
"Salah satu tempat terbaik berburu sunset. Sayangnya fasilitas toilet kurang.","fasilitas ","-1"
"Asik bagus dan menyenangkan pemandangannta","pemandangan","1"
"Pemandangan bagus","Pemandangan","1"
"Salah 1 kampung ada yang wajib di kunjungi kalo sudah maen ke Sumba Barat","kampung","1"
"Situs kampung adat di Sumba Barat","kampung adat","0"
"Kampung yang menarik, cuma kurang ditata, semoga kedepan bisa menjadi kampung yang lebih asri dan lebih rapi.","Kampung","0"
"Cave ini sangat unik sekali.serem","Cave","0"
"Desa tradisional yang kental dengan kehidupan masa lampau peninggalan megalitik","Desa tradisional","0"
"Ini danau keren banget..","danau","1"
"Danau yg mempunyai warna sangat bening serta lingkungan sekitar yang sangat bersih...kamu pasti bahagia datang kesini","Danau","1"
"Danau yg mempunyai warna sangat bening serta lingkungan sekitar yang sangat bersih...kamu pasti bahagia datang kesini","lingkungan","1"
"Desa Bena adalah perkampungan megalitikum terletak di desa ngada kabupaten Bajawa NTT. Di sini anda akan di bawa seperti ke zaman purba karena atmosfer dan kehidupan di sini masih sangat murni. Penenun kain khas ngada dan view di ujung kampung terbentang luas laut dan yg sangat istimewa di belakang desa Bena ini kokoh berdiri gunung Inirie.","Desa Bena","1"
"Desa Bena adalah perkampungan megalitikum terletak di desa ngada kabupaten Bajawa NTT. Di sini anda akan di bawa seperti ke zaman purba karena atmosfer dan kehidupan di sini masih sangat murni. Penenun kain khas ngada dan view di ujung kampung terbentang luas laut dan yg sangat istimewa di belakang desa Bena ini kokoh berdiri gunung Inirie.","view","1"
"Desa Bena adalah perkampungan megalitikum terletak di desa ngada kabupaten Bajawa NTT. Di sini anda akan di bawa seperti ke zaman purba karena atmosfer dan kehidupan di sini masih sangat murni. Penenun kain khas ngada dan view di ujung kampung terbentang luas laut dan yg sangat istimewa di belakang desa Bena ini kokoh berdiri gunung Inirie.","kehidupan","1"
"Tempatnya sangat bagus, hanya sarana transportasinya kurang","Tempatnya","1"
"Tempatnya sangat bagus, hanya sarana transportasinya kurang","transportasinya","-1"
"Tempat yang idah","Tempat","1"
"Pemandangan nya menarik, air laut yg masuk melalui celah karang dan menjadikan sebuah danau air asin. Hanya jalan menuju lokasi masih belum diaspal, jd agak menyulitkan utk mencapai tempat wisata ini","Pemandangan","1"
"Pemandangan nya menarik, air laut yg masuk melalui celah karang dan menjadikan sebuah danau air asin. Hanya jalan menuju lokasi masih belum diaspal, jd agak menyulitkan utk mencapai tempat wisata ini","jalan","-1"
"Pemandangan nya menarik, air laut yg masuk melalui celah karang dan menjadikan sebuah danau air asin. Hanya jalan menuju lokasi masih belum diaspal, jd agak menyulitkan utk mencapai tempat wisata ini","danau ","1"
"Keren bersih pantainya..","pantainya","1"
"Keren bersih pantainya..","bersih","1"
"kami berangkat dari penginapan di desa moni pukul 4 pagi agar dapat menikmati sunrise dari puncak kelimutu, sampai di pintu gerbang kelimutu dan berjalan sekitar 20 menit untuk sampai ke puncak, di puncak banyak penjual2 yang menyuguhkan kopi flores atau teh jahe untuk menghangatkan diri karena udara di puncak danau lumayan dingin. Jika anda memiliki tenun ikat flores dapat dibawa karena kainnya lumayan menghangatkan tubuh.","penginapan","1"
