"review","aspect","sentiment"
"Gili Air adalah menakjubkan, begitu banyak hal untuk dilihat dan dilakukan untuk sebuah pulau kecil. Snorkeling dengan kura-kura dan ikan yang penuh warna pilihan yang menakjubkan. Restoran besar, kehidupan malam yang menyenangkan dan membantu penduduk setempat! Sangat merekomendasikan Groupy Bugalows di murah untuk akomodasi yang sangat bagus.","Restoran","1"
"Gili Air adalah menakjubkan, begitu banyak hal untuk dilihat dan dilakukan untuk sebuah pulau kecil. Snorkeling dengan kura-kura dan ikan yang penuh warna pilihan yang menakjubkan. Restoran besar, kehidupan malam yang menyenangkan dan membantu penduduk setempat! Sangat merekomendasikan Groupy Bugalows di murah untuk akomodasi yang sangat bagus.","penduduk","1"
"Gili Air adalah menakjubkan, begitu banyak hal untuk dilihat dan dilakukan untuk sebuah pulau kecil. Snorkeling dengan kura-kura dan ikan yang penuh warna pilihan yang menakjubkan. Restoran besar, kehidupan malam yang menyenangkan dan membantu penduduk setempat! Sangat merekomendasikan Groupy Bugalows di murah untuk akomodasi yang sangat bagus.","akomodasi","1"
"Kami hanya memiliki liburan pendek, menginap di gili udara selama dua hari dan kemudian pergi ke lombok. Benar-benar menyukai bahwa pulau ini memiliki banyak fasilitas dan makanan, tetapi juga mempertahankan budaya setempat. Desa ini adalah pengalaman yang sangat menarik. Tempat scuba diving di manta adalah fenomenal.","fasilitas","1"
"Kami hanya memiliki liburan pendek, menginap di gili udara selama dua hari dan kemudian pergi ke lombok. Benar-benar menyukai bahwa pulau ini memiliki banyak fasilitas dan makanan, tetapi juga mempertahankan budaya setempat. Desa ini adalah pengalaman yang sangat menarik. Tempat scuba diving di manta adalah fenomenal.","makanan","1"
"Kami hanya memiliki liburan pendek, menginap di gili udara selama dua hari dan kemudian pergi ke lombok. Benar-benar menyukai bahwa pulau ini memiliki banyak fasilitas dan makanan, tetapi juga mempertahankan budaya setempat. Desa ini adalah pengalaman yang sangat menarik. Tempat scuba diving di manta adalah fenomenal.","budaya","1"
"Kami hanya memiliki liburan pendek, menginap di gili udara selama dua hari dan kemudian pergi ke lombok. Benar-benar menyukai bahwa pulau ini memiliki banyak fasilitas dan makanan, tetapi juga mempertahankan budaya setempat. Desa ini adalah pengalaman yang sangat menarik. Tempat scuba diving di manta adalah fenomenal.","Desa","1"
"Kami hanya memiliki liburan pendek, menginap di gili udara selama dua hari dan kemudian pergi ke lombok. Benar-benar menyukai bahwa pulau ini memiliki banyak fasilitas dan makanan, tetapi juga mempertahankan budaya setempat. Desa ini adalah pengalaman yang sangat menarik. Tempat scuba diving di manta adalah fenomenal.","Tempat","1"
"Saya dan istri saya mengunjungi Gili Meno setelah menghabiskan waktu yang mengerikan di Ubud dan Amed, tetapi pantai di Meno menebusnya. Perjalanan ke pulau itu buruk dengan kapal cepat yang di bawah standar dan berbahaya, tetapi secara umum kami menyukai banyak restoran dan warung di pantai.","Perjalanan","-1"
"Saya dan istri saya mengunjungi Gili Meno setelah menghabiskan waktu yang mengerikan di Ubud dan Amed, tetapi pantai di Meno menebusnya. Perjalanan ke pulau itu buruk dengan kapal cepat yang di bawah standar dan berbahaya, tetapi secara umum kami menyukai banyak restoran dan warung di pantai.","kapal cepat","-1"
"Saya dan istri saya mengunjungi Gili Meno setelah menghabiskan waktu yang mengerikan di Ubud dan Amed, tetapi pantai di Meno menebusnya. Perjalanan ke pulau itu buruk dengan kapal cepat yang di bawah standar dan berbahaya, tetapi secara umum kami menyukai banyak restoran dan warung di pantai.","restoran","1"
"Saya dan istri saya mengunjungi Gili Meno setelah menghabiskan waktu yang mengerikan di Ubud dan Amed, tetapi pantai di Meno menebusnya. Perjalanan ke pulau itu buruk dengan kapal cepat yang di bawah standar dan berbahaya, tetapi secara umum kami menyukai banyak restoran dan warung di pantai.","warung","1"
"tempat sangat tenang, tidak ramai, tenang, terumbu karang cantik, baik dengan snorkeling atau menyelam, pantai yang indah, berjalan di sekitar pulau (sekitar 2 jam), makanan yang baik, sangat ramah orang-orang lokal. Saya ingin kembali ke sana, jangan lewatkan Gili Meno sangat banyak! Jantung saya menginap disana","tempat","1"
"tempat sangat tenang, tidak ramai, tenang, terumbu karang cantik, baik dengan snorkeling atau menyelam, pantai yang indah, berjalan di sekitar pulau (sekitar 2 jam), makanan yang baik, sangat ramah orang-orang lokal. Saya ingin kembali ke sana, jangan lewatkan Gili Meno sangat banyak! Jantung saya menginap disana","terumbu karang","1"
"tempat sangat tenang, tidak ramai, tenang, terumbu karang cantik, baik dengan snorkeling atau menyelam, pantai yang indah, berjalan di sekitar pulau (sekitar 2 jam), makanan yang baik, sangat ramah orang-orang lokal. Saya ingin kembali ke sana, jangan lewatkan Gili Meno sangat banyak! Jantung saya menginap disana","orang-orang lokal","1"
"tempat sangat tenang, tidak ramai, tenang, terumbu karang cantik, baik dengan snorkeling atau menyelam, pantai yang indah, berjalan di sekitar pulau (sekitar 2 jam), makanan yang baik, sangat ramah orang-orang lokal. Saya ingin kembali ke sana, jangan lewatkan Gili Meno sangat banyak! Jantung saya menginap disana","makanan","1"
"tempat sangat tenang, tidak ramai, tenang, terumbu karang cantik, baik dengan snorkeling atau menyelam, pantai yang indah, berjalan di sekitar pulau (sekitar 2 jam), makanan yang baik, sangat ramah orang-orang lokal. Saya ingin kembali ke sana, jangan lewatkan Gili Meno sangat banyak! Jantung saya menginap disana","berjalan","0"
"Tidak terlalu ramai seperti pulau Bali, yang disebut gili ini adalah pulau yang indah dengan indah pantai yang bagus untuk bersantai, terutama jika Anda pernah mendaki Gunung Rinjani yang sebelumnya.    Taman laut ini juga luar biasa dan mungkin akan menjadi surga bagi penyelam.","Taman laut","1"
"Tidak terlalu ramai seperti pulau Bali, yang disebut gili ini adalah pulau yang indah dengan indah pantai yang bagus untuk bersantai, terutama jika Anda pernah mendaki Gunung Rinjani yang sebelumnya.    Taman laut ini juga luar biasa dan mungkin akan menjadi surga bagi penyelam.","ramai","0"
"Pulau yang indah dengan tidak ada mobil hanya ditarik kuda dan makanan yang menakjubkan dan orang-orang yang kami tinggal di pulau for15days dan tidak ingin meninggalkan tempat yang bagus jika anda ingin mendapatkan jauh dari itu semua benar-benar tempat terbaik yang pernah kami untuk menyegarkan diri","Pulau","1"
"Saya dan suami saya tinggal di Gili Meno untuk total dua minggu di dan off selama periode satu bulan di Indonesia. Dengan pasir putih, air laut biru yang jernih dan terumbu karang yang cantik ini adalah pantai yang paling indah yang pernah saya lihat.","terumbu karang","1"
"Saya dan suami saya tinggal di Gili Meno untuk total dua minggu di dan off selama periode satu bulan di Indonesia. Dengan pasir putih, air laut biru yang jernih dan terumbu karang yang cantik ini adalah pantai yang paling indah yang pernah saya lihat.","pantai","1"
"Saya dan suami saya tinggal di Gili Meno untuk total dua minggu di dan off selama periode satu bulan di Indonesia. Dengan pasir putih, air laut biru yang jernih dan terumbu karang yang cantik ini adalah pantai yang paling indah yang pernah saya lihat.","air laut","1"
"Kami menyewa speed boat pribadi untuk mengunjungi 3 pulau gili (gili air, gili meno dan gili trawangan). Gili meno merupakan yang terbaik. Hotel ini tidak seramai di gili trawangan. Juga tempat terbaik untuk snorkeling. Airnya biru jernih. Kami melihat banyak ikan dan kura-kura laut.","Hotel","1"
"Kami menyewa speed boat pribadi untuk mengunjungi 3 pulau gili (gili air, gili meno dan gili trawangan). Gili meno merupakan yang terbaik. Hotel ini tidak seramai di gili trawangan. Juga tempat terbaik untuk snorkeling. Airnya biru jernih. Kami melihat banyak ikan dan kura-kura laut.","Airnya","1"
"Kami menyewa speed boat pribadi untuk mengunjungi 3 pulau gili (gili air, gili meno dan gili trawangan). Gili meno merupakan yang terbaik. Hotel ini tidak seramai di gili trawangan. Juga tempat terbaik untuk snorkeling. Airnya biru jernih. Kami melihat banyak ikan dan kura-kura laut.","ikan","1"
"Kami menyewa speed boat pribadi untuk mengunjungi 3 pulau gili (gili air, gili meno dan gili trawangan). Gili meno merupakan yang terbaik. Hotel ini tidak seramai di gili trawangan. Juga tempat terbaik untuk snorkeling. Airnya biru jernih. Kami melihat banyak ikan dan kura-kura laut.","kura-kura","1"
"Kami menyewa speed boat pribadi untuk mengunjungi 3 pulau gili (gili air, gili meno dan gili trawangan). Gili meno merupakan yang terbaik. Hotel ini tidak seramai di gili trawangan. Juga tempat terbaik untuk snorkeling. Airnya biru jernih. Kami melihat banyak ikan dan kura-kura laut.","tempat","1"
"Pantai berpasir putih yang indah, banyak ruang untuk berjemur dirikalian. Salah satu pantai besar dan sesuai dengan kerul sebuah buku, atau bermalas-malasan di handuk. Ini adalah pantai karang, sehingga dapat sedikit sulit di tempat, tetapi sekali anda hanya lepas pantai ada snorkeling yang menakjubkan!","Pantai","1"
"Di Kepulauan Gili saya kunjungi 3 gili, gili naggu, gili sudak & gili kedis, saya sangat terkesan dengan pemandangan bawah laut yang sangat indah saat ber snorkeling,dan pasir pantai yang sangat lembut dan halus, dan tidak kalah dengan kuliner di pulau gili sudak sangak enak.","pemandangan","1"
"Di Kepulauan Gili saya kunjungi 3 gili, gili naggu, gili sudak & gili kedis, saya sangat terkesan dengan pemandangan bawah laut yang sangat indah saat ber snorkeling,dan pasir pantai yang sangat lembut dan halus, dan tidak kalah dengan kuliner di pulau gili sudak sangak enak.","kuliner","1"
"Di Kepulauan Gili saya kunjungi 3 gili, gili naggu, gili sudak & gili kedis, saya sangat terkesan dengan pemandangan bawah laut yang sangat indah saat ber snorkeling,dan pasir pantai yang sangat lembut dan halus, dan tidak kalah dengan kuliner di pulau gili sudak sangak enak.","pasir pantai","1"
"tidak akan pernah bosan ke Lombok, terutama gili-gili. Sudah berulang kali kesini, dan slalu ingin kembali.  Warga yang sangat ramah, dan mau membantu saat kita kehilangan arah, bahkan sampai mengantarkan ke tempat tujuan. serta harga makanan yang standar untuk para backpaker tentunya ^^","Warga","1"
"tidak akan pernah bosan ke Lombok, terutama gili-gili. Sudah berulang kali kesini, dan slalu ingin kembali.  Warga yang sangat ramah, dan mau membantu saat kita kehilangan arah, bahkan sampai mengantarkan ke tempat tujuan. serta harga makanan yang standar untuk para backpaker tentunya ^^","harga","0"
"Itu baik-baik saja jika anda suka kotor, sampah di mana-mana tempat dan di. Aku sedang menyelam di sini dan itu bagus tapi pulau itu sendiri adalah benar-benar kotor dan ada tidak banyak untuk melakukannya juga. Beberapa bar dan restoran, debu, sampah dan besar suvenir.","sampah","-1"
"Itu baik-baik saja jika anda suka kotor, sampah di mana-mana tempat dan di. Aku sedang menyelam di sini dan itu bagus tapi pulau itu sendiri adalah benar-benar kotor dan ada tidak banyak untuk melakukannya juga. Beberapa bar dan restoran, debu, sampah dan besar suvenir.","pulau","-1"
"Pulau-pulau ini bebas dari kendaraan, tidak ada sepeda motor, tidak ada mobil, tidak ada hiruk-pikuk. Pantai sepanjang 3 pulau ini menakjubkan. Aku tinggal di salah satu dari kepulauan gili menelepo Terawangan. Aku mencintai tempat ini. Di luar restoran tersedia. Tidak bisa menunggu untuk kembali","Pulau-pulau","0"
"Pulau-pulau ini bebas dari kendaraan, tidak ada sepeda motor, tidak ada mobil, tidak ada hiruk-pikuk. Pantai sepanjang 3 pulau ini menakjubkan. Aku tinggal di salah satu dari kepulauan gili menelepo Terawangan. Aku mencintai tempat ini. Di luar restoran tersedia. Tidak bisa menunggu untuk kembali","restoran","0"
"Pulau-pulau ini bebas dari kendaraan, tidak ada sepeda motor, tidak ada mobil, tidak ada hiruk-pikuk. Pantai sepanjang 3 pulau ini menakjubkan. Aku tinggal di salah satu dari kepulauan gili menelepo Terawangan. Aku mencintai tempat ini. Di luar restoran tersedia. Tidak bisa menunggu untuk kembali","Pantai","1"
"Keindahan bawah laut gili meno menjadikan dia wajib dikunjungi ketika kita sedang berada di lombok. Gili meno memiliki dive spot yang sangat bagus. Disana kita bisa berenang bersama penyu yang cukup besar di sela-sela karang yang menawan. Sungguh keindahan bawah laut yang tak tergantikan.","bawah laut","1"
"Keindahan bawah laut gili meno menjadikan dia wajib dikunjungi ketika kita sedang berada di lombok. Gili meno memiliki dive spot yang sangat bagus. Disana kita bisa berenang bersama penyu yang cukup besar di sela-sela karang yang menawan. Sungguh keindahan bawah laut yang tak tergantikan.","penyu","1"
"Keindahan bawah laut gili meno menjadikan dia wajib dikunjungi ketika kita sedang berada di lombok. Gili meno memiliki dive spot yang sangat bagus. Disana kita bisa berenang bersama penyu yang cukup besar di sela-sela karang yang menawan. Sungguh keindahan bawah laut yang tak tergantikan.","karang","1"
"Keindahan bawah laut gili meno menjadikan dia wajib dikunjungi ketika kita sedang berada di lombok. Gili meno memiliki dive spot yang sangat bagus. Disana kita bisa berenang bersama penyu yang cukup besar di sela-sela karang yang menawan. Sungguh keindahan bawah laut yang tak tergantikan.","bawah laut","1"
"Pantai ini suasana nya sangat tenang jauh dari keramain tidak ada kendaran disini cuman ada sepeda gayung dan delman , di pantai ini kita bisa lihat indah nya mata hari terbit sembari naik kuda , pantai dengan hamparan pasir putihnya yang sangat menawan","Pantai","1"
"Pantai ini suasana nya sangat tenang jauh dari keramain tidak ada kendaran disini cuman ada sepeda gayung dan delman , di pantai ini kita bisa lihat indah nya mata hari terbit sembari naik kuda , pantai dengan hamparan pasir putihnya yang sangat menawan","pantai","1"
"Pantai ini suasana nya sangat tenang jauh dari keramain tidak ada kendaran disini cuman ada sepeda gayung dan delman , di pantai ini kita bisa lihat indah nya mata hari terbit sembari naik kuda , pantai dengan hamparan pasir putihnya yang sangat menawan","sepeda gayung","0"
"Pantai ini suasana nya sangat tenang jauh dari keramain tidak ada kendaran disini cuman ada sepeda gayung dan delman , di pantai ini kita bisa lihat indah nya mata hari terbit sembari naik kuda , pantai dengan hamparan pasir putihnya yang sangat menawan","delman","0"
"Pantai ini suasana nya sangat tenang jauh dari keramain tidak ada kendaran disini cuman ada sepeda gayung dan delman , di pantai ini kita bisa lihat indah nya mata hari terbit sembari naik kuda , pantai dengan hamparan pasir putihnya yang sangat menawan","keramain","1"
"Gili meno saya kunjungi beberapa tahun lalu saat berkunjung ke gili trawangan. Saat hopping island di gili meno yang membuat saya paling terkesan adalah banyaknya penyu di perairannya. Saat itu merupakan pengalaman snorkling saya yang tak terlupakan, dengan perairan yang jernih dan cantik.","penyu","1"
"Gili meno saya kunjungi beberapa tahun lalu saat berkunjung ke gili trawangan. Saat hopping island di gili meno yang membuat saya paling terkesan adalah banyaknya penyu di perairannya. Saat itu merupakan pengalaman snorkling saya yang tak terlupakan, dengan perairan yang jernih dan cantik.","perairan","1"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","Pantai","1"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","restoran","1"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","kafe","1"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","bar","1"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","berjalan","0"
"Gili meno adalah tempat yang indah, tenang pulau. Pantai sangat cantik dan snorkeling dan berenang yang menyenangkan. sangat dingin tempat untuk tinggal. Ada banyak restoran, kafe dan bar untuk pergi ke. Anda dapat berjalan atau bersepeda di sekitar pulau di sekitar 1 jam.","bersepeda","0"
"Saya bersama baby 8 bulan tracking ke benang stokel, menuju air terjun berpapasan dengan monyet monyet. Air terjun nya tidak terlalu tinggi debit airnya juga tidak terlalu banyak. Ada guide yang menjelaskan, nanti kasih tip serelanya. Tidak terlalu istimewa tempatnya jadi cuma sebentar saja.","tempatnya","0"
"Saya bersama baby 8 bulan tracking ke benang stokel, menuju air terjun berpapasan dengan monyet monyet. Air terjun nya tidak terlalu tinggi debit airnya juga tidak terlalu banyak. Ada guide yang menjelaskan, nanti kasih tip serelanya. Tidak terlalu istimewa tempatnya jadi cuma sebentar saja.","Air terjun","0"
"Saya bersama baby 8 bulan tracking ke benang stokel, menuju air terjun berpapasan dengan monyet monyet. Air terjun nya tidak terlalu tinggi debit airnya juga tidak terlalu banyak. Ada guide yang menjelaskan, nanti kasih tip serelanya. Tidak terlalu istimewa tempatnya jadi cuma sebentar saja.","guide","0"
"Tidak akan pernah bosan untuk mengunjungi Gili ... Pulau yang tidak ada motor dan mobil... Pantainya yang begitu mempesona, memikat hati siapapun untuk selalu mengunjunginya.. Dari jauh mata memandang, anda akan sudah mresa jatuh hati pada Gili... Segala kegiatian aktivitas air bisa dilakukan disini.","Pantainya","1"
"Untuk menuju kepulauan gili bisa mengunakan perahu rakya atau speedbots. Mengunakan perahu rakyat juga udah aman kok dan murah lagi. Perahu mengantar hanya sampe gili trawangan aja. Untuk menuju Gili Meno dan Gili Air bis pake jasa perahu saat tiba di Gili Trawangan nanti.","perahu","0"
"Untuk menuju kepulauan gili bisa mengunakan perahu rakya atau speedbots. Mengunakan perahu rakyat juga udah aman kok dan murah lagi. Perahu mengantar hanya sampe gili trawangan aja. Untuk menuju Gili Meno dan Gili Air bis pake jasa perahu saat tiba di Gili Trawangan nanti.","perahu","0"
"Untuk menuju kepulauan gili bisa mengunakan perahu rakya atau speedbots. Mengunakan perahu rakyat juga udah aman kok dan murah lagi. Perahu mengantar hanya sampe gili trawangan aja. Untuk menuju Gili Meno dan Gili Air bis pake jasa perahu saat tiba di Gili Trawangan nanti.","speedbots","0"
"Laut indah! Kami bisa melihat empat kura-kura laut di satu hari (... Bahkan di maladewa saya tidak memiliki kesempatan ini!)  Tambahan ke laut, kepulauan yang menawan dari tempat yang hilang di tengah tempat dan waktu (dan mobil) tidak ada!  Tempat unik!","kura-kura","1"
"Kami mengunjungi semua tiga kepulauan gili, terletak di barat laut lombok. Kami berhenti untuk makan siang di gili meno. Tidak pantai favorit untuk bersantai di, tetapi tempat yang bagus untuk makan siang. Pantai favorit kami di pulau gili gili di lintas selatan.","makan siang","1"
"Disini kita akan menjumpai banyak sekali wisatawan asing. Yang paling terkenal dari ketiga gili (pulau) ini adalah Gili Trawangan. Disini kita bisa mendapatkan segala apa yang kita inginkan. Wisata bawah airnya juga lumayan walaupun karang-karang belum tumbuh sangar bagus. Tapi worth it lah.","wisatawan","0"
"Disini kita akan menjumpai banyak sekali wisatawan asing. Yang paling terkenal dari ketiga gili (pulau) ini adalah Gili Trawangan. Disini kita bisa mendapatkan segala apa yang kita inginkan. Wisata bawah airnya juga lumayan walaupun karang-karang belum tumbuh sangar bagus. Tapi worth it lah.","Wisata","1"
"Disini kita akan menjumpai banyak sekali wisatawan asing. Yang paling terkenal dari ketiga gili (pulau) ini adalah Gili Trawangan. Disini kita bisa mendapatkan segala apa yang kita inginkan. Wisata bawah airnya juga lumayan walaupun karang-karang belum tumbuh sangar bagus. Tapi worth it lah.","karang-karang","0"
"Kami menghabiskan seminggu di pulau ini. Itu pengalaman yang agak mengecewakan. Sulit menemukan tempat untuk berenang dan snorkeling dengan aman karena airnya rendah. Kami harus naik perahu untuk snorkeling. Ada banyak hotel yang ditinggalkan, bungalow. Banyak sampah dan nyamuk di mana-mana.","sampah","-1"
"Kami menghabiskan seminggu di pulau ini. Itu pengalaman yang agak mengecewakan. Sulit menemukan tempat untuk berenang dan snorkeling dengan aman karena airnya rendah. Kami harus naik perahu untuk snorkeling. Ada banyak hotel yang ditinggalkan, bungalow. Banyak sampah dan nyamuk di mana-mana.","hotel","-1"
"Kami menghabiskan seminggu di pulau ini. Itu pengalaman yang agak mengecewakan. Sulit menemukan tempat untuk berenang dan snorkeling dengan aman karena airnya rendah. Kami harus naik perahu untuk snorkeling. Ada banyak hotel yang ditinggalkan, bungalow. Banyak sampah dan nyamuk di mana-mana.","tempat","-1"
"Kami menghabiskan seminggu di pulau ini. Itu pengalaman yang agak mengecewakan. Sulit menemukan tempat untuk berenang dan snorkeling dengan aman karena airnya rendah. Kami harus naik perahu untuk snorkeling. Ada banyak hotel yang ditinggalkan, bungalow. Banyak sampah dan nyamuk di mana-mana.","perahu","0"
"Hari yang sempurna di Gili Meno. Sangat memanjakan mata, semuanya sangat sempurna. Jauh dari polusi, pantai yang bersih dengan pasir putih. Penduduk lokal sangat ramah, membuat saya merasa di rumah untuk liburan pantai di Gili Meno. Semua perjalanan yang luar biasa.","pantai","1"
"Hari yang sempurna di Gili Meno. Sangat memanjakan mata, semuanya sangat sempurna. Jauh dari polusi, pantai yang bersih dengan pasir putih. Penduduk lokal sangat ramah, membuat saya merasa di rumah untuk liburan pantai di Gili Meno. Semua perjalanan yang luar biasa.","Penduduk","1"
"Hari yang sempurna di Gili Meno. Sangat memanjakan mata, semuanya sangat sempurna. Jauh dari polusi, pantai yang bersih dengan pasir putih. Penduduk lokal sangat ramah, membuat saya merasa di rumah untuk liburan pantai di Gili Meno. Semua perjalanan yang luar biasa.","pasir putih","1"
"Kami pergi dari Lombok ke Gili Meno dengan kapal bagian depan snorkeling. Di laut dekat pantai Gili Meno kami memiliki kemungkinan untuk melihat kura-kura dan ikan yang penuh warna. Gili Meno memiliki pantai berpasir putih yang indah tetapi mereka sangat ramai.","ramai","-1"
"Kami pergi dari Lombok ke Gili Meno dengan kapal bagian depan snorkeling. Di laut dekat pantai Gili Meno kami memiliki kemungkinan untuk melihat kura-kura dan ikan yang penuh warna. Gili Meno memiliki pantai berpasir putih yang indah tetapi mereka sangat ramai.","pantai","1"
"Kami pergi dari Lombok ke Gili Meno dengan kapal bagian depan snorkeling. Di laut dekat pantai Gili Meno kami memiliki kemungkinan untuk melihat kura-kura dan ikan yang penuh warna. Gili Meno memiliki pantai berpasir putih yang indah tetapi mereka sangat ramai.","kura-kura","1"
"Kami pergi dari Lombok ke Gili Meno dengan kapal bagian depan snorkeling. Di laut dekat pantai Gili Meno kami memiliki kemungkinan untuk melihat kura-kura dan ikan yang penuh warna. Gili Meno memiliki pantai berpasir putih yang indah tetapi mereka sangat ramai.","ikan","1"
"Saya suka pantai ini. Di hari yang cerah, pantai berpasir putih ini dengan bangunan lain, artefak dan air berwarna biru di latar belakang foto anda yang indah yang anda bisa pernah meminta! Saya suka menghabiskan waktu di sini. Akan kembali lagi!","pantai","1"
"Saya suka pantai ini. Di hari yang cerah, pantai berpasir putih ini dengan bangunan lain, artefak dan air berwarna biru di latar belakang foto anda yang indah yang anda bisa pernah meminta! Saya suka menghabiskan waktu di sini. Akan kembali lagi!","artefak","1"
"Saya suka pantai ini. Di hari yang cerah, pantai berpasir putih ini dengan bangunan lain, artefak dan air berwarna biru di latar belakang foto anda yang indah yang anda bisa pernah meminta! Saya suka menghabiskan waktu di sini. Akan kembali lagi!","air","1"
"Tiada duanya lombok AIR TERJUN TIRAI KELAMBU...tinggi curam wau..Sungguh airnya bersih sejuk dan segar...banyak touris manca negara spt Australia ,dan sweden datang berkunjung dan toris lokal domestik.Anda tentu penasaran bukan datang dan kunjungilah...segera .terimakasih  Ini photo aku dan toris dari sweden","airnya","1"
"Tiada duanya lombok AIR TERJUN TIRAI KELAMBU...tinggi curam wau..Sungguh airnya bersih sejuk dan segar...banyak touris manca negara spt Australia ,dan sweden datang berkunjung dan toris lokal domestik.Anda tentu penasaran bukan datang dan kunjungilah...segera .terimakasih  Ini photo aku dan toris dari sweden","touris","0"
"Bersih dan air sebening kristal. Kami menyewa perahu dan pergi snorkeling kaca itu adalah pengalaman yang baik secara keseluruhan tidak sebagai ramai dibandingkan bali dan phuket. sangat damai dan tukang perahu yang sangat membantu dan ramah. Aku pasti akan datang kembali lagi.","air","1"
"Bersih dan air sebening kristal. Kami menyewa perahu dan pergi snorkeling kaca itu adalah pengalaman yang baik secara keseluruhan tidak sebagai ramai dibandingkan bali dan phuket. sangat damai dan tukang perahu yang sangat membantu dan ramah. Aku pasti akan datang kembali lagi.","perahu","0"
"Bersih dan air sebening kristal. Kami menyewa perahu dan pergi snorkeling kaca itu adalah pengalaman yang baik secara keseluruhan tidak sebagai ramai dibandingkan bali dan phuket. sangat damai dan tukang perahu yang sangat membantu dan ramah. Aku pasti akan datang kembali lagi.","tukang perahu","1"
"Ini adalah sebuah pulau yang berada di antara pulau gili trawangan dan pulau gili air.  Ada juga aktivitas air yang tersedia untuk menikmati air laut sejernih kristal. Kaca bottom perahu dapat disewa untuk melihat panorama bawah air yang indah.","air","1"
"Ini adalah sebuah pulau yang berada di antara pulau gili trawangan dan pulau gili air.  Ada juga aktivitas air yang tersedia untuk menikmati air laut sejernih kristal. Kaca bottom perahu dapat disewa untuk melihat panorama bawah air yang indah.","panorama","1"
"Ini adalah sebuah pulau yang berada di antara pulau gili trawangan dan pulau gili air.  Ada juga aktivitas air yang tersedia untuk menikmati air laut sejernih kristal. Kaca bottom perahu dapat disewa untuk melihat panorama bawah air yang indah.","perahu","0"
"Ive pernah ke banyak pantai. Ini adalah di atas 3 untuk yakin.  tempat itu sangat bersih, jadi jelas. Pulau cerah dan sangat dingin. Banyak kurang pengaruh manusia thsn trawangan dan air. A harus melihat jika anda di bali/lombok/gili islands","tempat","1"
"Berlibur ke nusa tenggara menyimpan potensi wisata luar bisa. Dari sekian banyak objek wisata yang paling populer adalah jejeran 3 pulau eksotis yaitu gili trawangan, gili nemo, gili air. Ketiga pulau ini menjanjikan keindahan alam yang lengkap dengan fasilitas untuk liburan.","fasilitas","1"
"Berlibur ke nusa tenggara menyimpan potensi wisata luar bisa. Dari sekian banyak objek wisata yang paling populer adalah jejeran 3 pulau eksotis yaitu gili trawangan, gili nemo, gili air. Ketiga pulau ini menjanjikan keindahan alam yang lengkap dengan fasilitas untuk liburan.","alam","1"
"Gili Meno tidak seramai gili terawangan, gili ini yang unik ada danau ditengah pulaunya, kami berjalan kaki menuju danau, bida juga naik sepeda dan cidomo, tidak terlalu jauh, kami pikir bagus, nyatanya tidak ada yang unik dan cendrung jelek dan kotor","berjalan kaki","0"
"Gili Meno tidak seramai gili terawangan, gili ini yang unik ada danau ditengah pulaunya, kami berjalan kaki menuju danau, bida juga naik sepeda dan cidomo, tidak terlalu jauh, kami pikir bagus, nyatanya tidak ada yang unik dan cendrung jelek dan kotor","sepeda","0"
"Gili Meno tidak seramai gili terawangan, gili ini yang unik ada danau ditengah pulaunya, kami berjalan kaki menuju danau, bida juga naik sepeda dan cidomo, tidak terlalu jauh, kami pikir bagus, nyatanya tidak ada yang unik dan cendrung jelek dan kotor","cidomo","0"
"Gili Meno tidak seramai gili terawangan, gili ini yang unik ada danau ditengah pulaunya, kami berjalan kaki menuju danau, bida juga naik sepeda dan cidomo, tidak terlalu jauh, kami pikir bagus, nyatanya tidak ada yang unik dan cendrung jelek dan kotor","kotor","-1"
"Gili Meno tidak seramai gili terawangan, gili ini yang unik ada danau ditengah pulaunya, kami berjalan kaki menuju danau, bida juga naik sepeda dan cidomo, tidak terlalu jauh, kami pikir bagus, nyatanya tidak ada yang unik dan cendrung jelek dan kotor","jelek","-1"
