"review","aspect","sentiment"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","pantai","1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","rumah makan","0"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","rumah makan","0"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","rumah makan","0"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","parkir","-1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","parkir","-1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","parkir","-1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","uang parkir","-1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","uang parkir","-1"
"tidak usah merencanakan untuk datang ke pantai ini saat hari kerja. tidak ada rumah makan ataupun warung yang buka. di ujung selatan ada beberapa warung, tidak menyediakan makan siang, hanya minuman botol atau kalengan saja, dan yang membuat malas, belum sampai menyelesaikan parkir kendaraan sudah ditagih uang parkir.","uang parkir","-1"
"indah pemandangan di sini.. keren...","pemandangan","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pantainya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pantainya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pantainya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pantainya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pantainya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pemandangannya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pemandangannya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pemandangannya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pemandangannya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","pemandangannya","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","kelapa utuh","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","kelapa utuh","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","kelapa utuh","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","kelapa utuh","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","kelapa utuh","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","buah lontar","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","buah lontar","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","buah lontar","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","buah lontar","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","buah lontar","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","anak kecil","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","anak kecil","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","anak kecil","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","anak kecil","1"
"saya sampai disini hari sabtu sekitar jam 2 siang. panas memang, namun pantainya sangat bersih, sepi, dan indah. benar-benar melepas penat hanya dengan melihat pemandangannya, lalu dipadukan dengan harga kelapa utuh yang hanya 5000 rupiah, dan buah lontar hanya 3000 rupiah per biji. segarrrr. nanti juga akan ada anak kecil penduduk disana yang akan memandu kita dan kita hanya perlu memberi mereka tip seiklasnya (saya memberikannya 10000 rupiah)","anak kecil","1"
"pantai yang indah","Pantai","1"
"pantai nya lumayan bagus tp lebih bagus lg padang pasirnya","Pantai","1"
"pantai nya lumayan bagus tp lebih bagus lg padang pasirnya","Padang pasirnya","1"
"airnya bersih dan jernih","Airnya","1"
"pemandangan yang bagus.  namun kurang nyaman karena banyak anak2 meminta uang.","Pemandangan","1"
"pemandangan yang bagus.  namun kurang nyaman karena banyak anak2 meminta uang.","Pemandangan","1"
"pemandangan yang bagus.  namun kurang nyaman karena banyak anak2 meminta uang.","anak2","-1"
"pemandangan yang bagus.  namun kurang nyaman karena banyak anak2 meminta uang.","anak2","-1"
"pantai yang bersih dan tidak terlalu ramai..","Pantai","1"
"pantai yang bersih dan tidak terlalu ramai..","Pantai","1"
"pantai yang bersih dan tidak terlalu ramai..","ramai","1"
"pantai yang bersih dan tidak terlalu ramai..","ramai","1"
"merupakan salah satu danau yang memiliki 3 warna yang ada di flores - ntt dengan pemandangan alam yang masih alami..","pemandangan","1"
"hamparan laut yg luas dan keindahan sunset yg mempesona","Hamparan laut","1"
"tidak lengkap kalau datang sbd tanpa berkunjung ke pantai laguna weekuri..tempatnya sungguh indah","tempatnya","1"
"bagus untuk rekreasi. ada spot bernama cactus house yang direkomendasikan","spot","1"
"bagus untuk rekreasi. ada spot bernama cactus house yang direkomendasikan","cactus house","1"
"panas pas untuk menghangatkan badan.. air panas so'a kabupaten ngada","Air panas","0"
"pantainya bagus, tapi belum di kelola dgn baik","Pantainya","1"
"pantainya bagus, tapi belum di kelola dgn baik","Pantainya","1"
"tidak ada air bersih","air","-1"
"tempatnx masih alami, yg dimanjakan dgn pemandangan laut dan gunung sekitarnya..... semua orang betah menikmati sunset..... akupun tak pernah bosan mengunjungi tempat ini...... ayo kesini,,,,,,","Tempat","1"
"tempatnx masih alami, yg dimanjakan dgn pemandangan laut dan gunung sekitarnya..... semua orang betah menikmati sunset..... akupun tak pernah bosan mengunjungi tempat ini...... ayo kesini,,,,,,","pemandangan","1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Pantai pasir putih","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Pantai pasir putih","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Pantai pasir putih","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Akses lumayan","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Akses lumayan","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","Akses lumayan","0"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","fasilitas","-1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","fasilitas","-1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","fasilitas","-1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","sarana rekreasi","-1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","sarana rekreasi","-1"
"pantai pasir putih di kupang. akses lumayan jauh dari kota. di sana juga blm banyak fasilitas spt resto atau sarana rekreasi lain. just the beach and white sands","sarana rekreasi","-1"
"rumah adat takpala alor....bisa mencoba berbusana adat asli daerah ini dan berfoto. sewanya tidak mahal","Rumah adat","0"
"rumah adat takpala alor....bisa mencoba berbusana adat asli daerah ini dan berfoto. sewanya tidak mahal","Rumah adat","0"
"rumah adat takpala alor....bisa mencoba berbusana adat asli daerah ini dan berfoto. sewanya tidak mahal","Sewanya","1"
"rumah adat takpala alor....bisa mencoba berbusana adat asli daerah ini dan berfoto. sewanya tidak mahal","Sewanya","1"
"salah satu spot foto yang menarik di labuan bajo","spot foto","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","Kampung adat","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","Kampung adat","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","Penduduknya","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","Penduduknya","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","sejarah","1"
"kampung adat yang tertata rapi dengan berbagai kegiatan yang dilakukan turun temurun. penduduknya ramah dan menjawab semua pertanyaan dengan baik.  spot yang bagus utk berfoto dan belajar sejarah di sumba barat","sejarah","1"
"best of the best so many magical view spot , wild animals like a monkey, deer and of course komodo dragon. i cant describe it too much so u must visit this place, i guarantee you will not regret  yang terbaik dari yang terbaik, begitu banyak tempat pemandangan magis, hewan liar seperti monyet, rusa dan tentu saja komodo dragon. saya tidak bisa menggambarkannya terlalu banyak sehingga anda harus mengunjungi tempat ini, saya jamin anda tidak akan menyesal","pemandangan","1"
"pemandangannya bagus, baik sunrise maupun sunset","pemandangannya","1"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","Pantai","1"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","Pantai","1"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","pasir putih","1"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","pasir putih","1"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","perjalanan","0"
"pantai yg alami dan indah serta hamparan pasir putih yg menggunung sehingga mirip di padang pasir,selama perjalanan desa2 sangat asri dan alami hati2 di perjalanan karena di sana ternak di lepas dibiarkan berkeliaran","perjalanan","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","air laut","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","air laut","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","air laut","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","air laut","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","sepi","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","sepi","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","sepi","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","sepi","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","berjualan","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","berjualan","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","berjualan","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","berjualan","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","toilet","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","toilet","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","toilet","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","toilet","1"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","anak-anak","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","anak-anak","0"
"air laut langsung mengenai danau, jadi air asin, dan ada bulu babi. sangat biru, jernih, ada bagian yang dalam. datanglah pagi hari karena masih sepi dan tidak terlalu panas. dapat loncat melalui papan.ada banyak yang berjualan seperti warung, kain sumba juga terdapat toilet. ramalah kepada anak-anak lokal, karena mereka senang dengan turis.","anak-anak","0"
