review	aspect	sentiment
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal !	meatballs	1
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal !	caprese salad	1
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal !	beans on toast	1
This place is incredibly tiny .	place	0
I did n't complain , I liked the atmosphere so much .	atmosphere	1
In reality -LRB- to maximize potential diners -RRB- they were still taking phone reservations and reallocating tables of those waiting in the lobby .	reservations	0
In reality -LRB- to maximize potential diners -RRB- they were still taking phone reservations and reallocating tables of those waiting in the lobby .	tables	0
In reality -LRB- to maximize potential diners -RRB- they were still taking phone reservations and reallocating tables of those waiting in the lobby .	waiting	0
The wine is always good , the tapas are always yummy , especially with the warm pita bread .	wine	1
The wine is always good , the tapas are always yummy , especially with the warm pita bread .	tapas	1
The wine is always good , the tapas are always yummy , especially with the warm pita bread .	pita bread	1
But when you are seated the waitresses are great , they explain everything on the menu , and the price of the food is really cheap for the service you get .	waitresses	1
But when you are seated the waitresses are great , they explain everything on the menu , and the price of the food is really cheap for the service you get .	price	1
But when you are seated the waitresses are great , they explain everything on the menu , and the price of the food is really cheap for the service you get .	service	1
I 've been to several places for Dim Sum and this has got to be the WORST .	Dim Sum	0
The freshest , best variety , and the fastest delivery .	variety	1
The freshest , best variety , and the fastest delivery .	delivery	1
Go to Volare for 1st class service and terrific food .	service	1
Go to Volare for 1st class service and terrific food .	food	1
It 's super-trendy and there 's always someone to take that empty seat , so it seems that customer service has been deemed not of the essence .	service	1
Dinner took almost 4 hours without any lag time .	Dinner	0
The people in the restaurant were pretty obnoxious and loud .	people	0
The sandwiches are dry , tasteless and way overpriced .	sandwiches	0
Price no more than a Jersey deli but way better .	Price	1
The fried rice is really good too .	fried rice	1
We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections .	staff	1
We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections .	manager	1
We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections .	menu selections	1
Made my dining experience uncomfortable .	dining experience	0
still stay away , the table next to us walked out after my table and aanother were serves eventhough they were there much longer ...	serves	0
A very inviting restaurant , with friendly service .	service	1
THe back garden sitting area is very pleasant , where you can see their personal herb garden .	back garden sitting area	1
THe back garden sitting area is very pleasant , where you can see their personal herb garden .	personal herb garden	1
The drinks are always welll made and wine selection is fairly priced .	drinks	1
The drinks are always welll made and wine selection is fairly priced .	priced	1
We also had shared a house salad that was fresh .	house salad	1
The ceiling is amazing !	ceiling	1
Not a small feat for good french food in the area .	french food	1
The space is a bit too small for live music , so on jazz nights , it can be loud and cramped .	space	0
Food was average but tasty .	Food	1
Big Wong gets big Ups for a fine establishment .	establishment	1
The entree was bland and small , dessert was not inspired .	entree	0
The entree was bland and small , dessert was not inspired .	dessert	0
The staff was the friendliest that have seen in New York .	staff	1
With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .	lemon salad	0
With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .	pepper	0
The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .	places	0
Delicious food at a great price but do not go here on a cold day and sit by the front door .	food	1
Delicious food at a great price but do not go here on a cold day and sit by the front door .	price	1
my picks : Guizhou chicken , fish with hot bean source , fish fillet in spicy source -LRB- special menu -RRB- .	Guizhou chicken	1
my picks : Guizhou chicken , fish with hot bean source , fish fillet in spicy source -LRB- special menu -RRB- .	fish with hot bean source	1
my picks : Guizhou chicken , fish with hot bean source , fish fillet in spicy source -LRB- special menu -RRB- .	fish fillet in spicy source	1
my picks : Guizhou chicken , fish with hot bean source , fish fillet in spicy source -LRB- special menu -RRB- .	special menu	1
Overall , I 'm still impressed that the place even exists and the prices are quite decent but then again , its Chinatown .	prices	1
Admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .	open kitchen	1
Pizza was a little soggy .	Pizza	0
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	food	1
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	bhelpuri	1
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	sevpuri	1
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	samosa chaats	1
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	indian appetizers	1
The food inludes famous scrumptious bombay style chaat such as bhelpuri , sevpuri and samosa chaats , as well as other great indian appetizers .	bombay style chaat	1
The Singapore Mai Fun had NO curry flavor whatsoever .	Singapore Mai Fun	0
The Singapore Mai Fun had NO curry flavor whatsoever .	curry flavor	0
The only problem is that the manager is a complete incompetent .	manager	0
The wine list is interesting and has many good values .	wine list	1
I 'm still mad that i had to pay for lousy food .	food	0
Definite go if you 're used to good Indian restaurant food from abroad .	Indian restaurant food	1
THR AT MOSHPHERE IS COMPACT , MODERN , YET COZY .	AT MOSHPHERE	1
By far , the best pizza in Manhattan .	pizza	1
Decent Thai food in cute - though a bit dank - little Nolita hangout , BUT service terrible .	Thai food	1
Decent Thai food in cute - though a bit dank - little Nolita hangout , BUT service terrible .	service	0
The waiter actually poured water on my hand and walked away .	waiter	0
The food is mostly made from scratch , fresh and well prepared .	food	1
Worse of all , $ 60 was erroneously added to our $ 80 bill .	bill	0
NO more reservations , expensive tips and annoying stuff .	reservations	1
NO more reservations , expensive tips and annoying stuff .	tips	1
NO more reservations , expensive tips and annoying stuff .	stuff	1
Try the sea bass .	sea bass	1
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .	sushi	1
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .	sushi places	1
$ 20 gets you unlimited sushi of a very high quality - I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to .	quality	1
Sushi was n't anything spectacular for the price .	price	0
During our meal , the management came over and checked on us and even bought us a round of drinks .	management	1
But they do n't have a toaster , which is strange .	toaster	0
So , for good food i 'd recommend it , but not for a fun night out .	food	1
The menu choices are similar but the taste lacked more flavor than it looked .	taste	0
The menu choices are similar but the taste lacked more flavor than it looked .	flavor	0
A must for all the Dosa lovers .	Dosa	1
The portions are HUGE , so it might be good to order three things to split -LRB- rather than one appetizer and entree per person -RRB- for two people .	portions	1
The appetizers are just OK and the main courses were decidedly subpar .	main courses	0
Someone else recommended the dessert - we also left that .	dessert	0
The exotic food is beautifully presented and is a delight in delicious combinations .	exotic food	1
The staff is very attentive and we can almost always get a table .	staff	1
The staff is very attentive and we can almost always get a table .	table	1
Try the mediterranean salad , it is a true experience for your taste buds !!	mediterranean salad	1
People are always friendly .	People	1
The cream cheeses are out of this world and I love that coffee !!	cream cheeses	1
The cream cheeses are out of this world and I love that coffee !!	coffee	1
From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .	entrees	1
From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .	sides	1
From the entrees to the sides to the drinks , everything was creatively prepared yet still simple .	drinks	1
Service was prompt and courteous .	Service	1
It was not above ordinary and the beef version had cheap -LRB- undercooked -RRB- beef .	beef version	0
It was not above ordinary and the beef version had cheap -LRB- undercooked -RRB- beef .	beef	0
Chance is a small cozy restaurant , with a romantic feel to it , the decor is great .	decor	1
It was nice and fresh , but I ca n't give it high scores on being authentic thai .	thai	0
Only wine and beer are served , but the house varities are actually quite good .	house varities	1
Only wine and beer are served , but the house varities are actually quite good .	served	0
This place must have cost the owners afortune to build .	cost	0
Oh , and the complimentary pudding dessert was just enough - yummy !	pudding dessert	1
we split a tasty vegetable samosa and the malai tikka wrap .	vegetable samosa	1
we split a tasty vegetable samosa and the malai tikka wrap .	malai tikka wrap	1
Knowledge of the chef and the waitress are below average .	chef	0
Knowledge of the chef and the waitress are below average .	waitress	0
Decent wine selection too .	wine selection	1
It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .	bar	0
It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .	waiting	0
It saves walking in and waiting for a table in the often noisy , crowded bar at dinnertime .	table	0
I have to say I have never had a disapointing meal here .	meal	1
Mine was a little burnt but still delicious with goat cheese and panchetta -LRB- raddichio was kind of bitter though -RRB- .	goat cheese	1
Mine was a little burnt but still delicious with goat cheese and panchetta -LRB- raddichio was kind of bitter though -RRB- .	panchetta	1
Mine was a little burnt but still delicious with goat cheese and panchetta -LRB- raddichio was kind of bitter though -RRB- .	raddichio	0
Disappointing food , lousy service .	food	0
Disappointing food , lousy service .	service	0
If you want a casual neighborhood bistro that has great food and excellent service , this is the place .	food	1
If you want a casual neighborhood bistro that has great food and excellent service , this is the place .	service	1
great place to go for a drink too because they have 100 kinds of beer .	kinds of beer	1
Over price , and small portions .	price	0
Over price , and small portions .	portions	0
Meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .	bartender	1
Meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .	turnip soup with pureed basil	1
The food was well prepared and the service impecable .	food	1
The food was well prepared and the service impecable .	service	1
BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .	dish	1
BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .	Thai spiced curry noodles with shrimp	1
BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .	dish	1
BUt their best dish is thh Thai spiced curry noodles with shrimp - a dish that would cost $ 23.95 is most places , but it is $ 16 here .	cost	1
Good , dark atmosphere and the music is a nice touch .	atmosphere	1
Good , dark atmosphere and the music is a nice touch .	music	1
My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .	portions	0
My husband said the portions were very small , but if my main course was good to eat the portion would 've been fine for me .	portion	1
My husband said the portions were very small , but if my main cours e was good to eat the portion would 've been fine for me .	main cours	0
But the thai is definitely not great -- bland and indistinguished .	thai	0
Great for groups , great for a date , great for early brunch or a nightcap .	brunch	1
Great for groups , great for a date , great for early brunch or a nightcap .	nightcap	1
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .	food suggestions	1
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .	server	1
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .	sommelier	1
Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese .	fromager	1
Because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .	back garden	1
Because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .	reservation	0
While the food was good -LRB- certainly no Il Mulino -RRB- the service was horrendous .	food	1
While the food was good -LRB- certainly no Il Mulino -RRB- the service was horrendous .	service	0
Service is not what one would expect from a joint in this price category .	Service	0
Service is not what one would expect from a joint in this price category .	price category	0
Our family never expected such incredible entertainment in a restaurant .	entertainment	1
Great pizza for lunch place .	pizza	1
The food was very expensive -LRB- we spent $ 160 for lunch for two -RRB- but extremely tasty .	lunch	0
We were a group of 8 and well seved .	seved	1
The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	signs	1
The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	specials menus	1
The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	food	1
The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	waitstaff	1
I LOVE their spicy scallop roll , and my boyfriend consistently gets the sesame chicken .	scallop roll	1
I LOVE their spicy scallop roll , and my boyfriend consistently gets the sesame chicken .	sesame chicken	1
Best dish is nori-wrapped tuna .	nori-wrapped tuna	1
Best dish is nori-wrapped tuna .	dish	1
The food was absolutely amazing !!	food	1
Some servers make you feel like they are doing you a favor to bring you the food .	servers	0
An excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .	fast food	0
An excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .	food	0
Mermaid Inn is an overall good restaurant with really good seafood .	seafood	1
The staff is also attentive and friendly .	staff	1
The all you can eat deal is truly amazing here .	all you can eat deal	1
That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .	dish	0
That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .	dishes	0
They were such a rip-off -LRB- $ 8.95 for four small meat patties in steamed buns -RRB- and not worth trying .	meat patties in steamed buns	0
All of the pizzas are terrific and the price is even better !	pizzas	1
All of the pizzas are terrific and the price is even better !	price	1
It is about FOOD and Ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .	FOOD	0
It is about FOOD and Ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .	Ambiance	0
The food was good too .	food	1
Immediately after we paid , the waiter took the money and said , okay , you guys are outta here .	waiter	0
The dining room is quietly elegant with no music to shout over -- how refreshing !	dining room	1
The dining room is quietly elegant with no music to shout over -- how refreshing !	music	1
Admittedly , this is not the place for gigantic pieces of fish overflowing the plate -LRB- and thank goodness , in my opinion -RRB- but for simple , elegant sushi there is no better place in New York or anywhere in the US .	sushi	1
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .	menu	1
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .	variety of dishes	1
The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them .	seafood	1
The white bean brushetta to start was incredible and the pasta was phenomenal .	white bean brushetta	1
The white bean brushetta to start was incredible and the pasta was phenomenal .	pasta	1
The rest of the menu is limited by everything is good eats .	eats	1
The menu is nothing like the one on the website .	menu	0
Great food , great lay out and awesome service .	food	1
Great food , great lay out and awesome service .	lay out	1
Great food , great lay out and awesome service .	service	1
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away .	cart attendant	0
We walked in on a Wednesday night and were seated promptly .	seated	1
The wait staff is very freindly , they make it feel like you 're eating in a freindly little european town .	wait staff	1
The waitstaff are all very busy , it 's not outstanding service , but I 've never been dealt with rudely .	waitstaff	0
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .	food	1
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .	feel	1
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .	taste	1
They have it all -- great price , food , and service .	price	1
They have it all -- great price , food , and service .	food	1
They have it all -- great price , food , and service .	service	1
The flavors are great , and the menu is extensive .	flavors	1
The flavors are great , and the menu is extensive .	menu	1
The food was amazing , the service was so attentive and personable , and how about that ambience !	food	1
The food was amazing , the service was so attentive and personable , and how about that ambience !	service	1
The food was amazing , the service was so attentive and personable , and how about that ambience !	ambience	1
This place has the best interior I have seen anywhere in the northside of W'burg , and will impress whoever you bring there .	interior	1
This place has the best interior I have seen anywhere in the northside of W'burg , and will impress whoever you bring there .	place	1
The food has been consistant for years and it never lets you down .	food	1
I found the variety of the sashimi plate to be satisfying - fresh and yummy .	sashimi plate	1
We could n't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we 're taking too much time -- amazing , we just sat down .	waitress	0
We could n't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we 're taking too much time -- amazing , we just sat down .	servants	0
sometimes i get good food and ok service .	food	1
It 's a place for people who pay a lot for mediocre food , noise and a chance to be with their fellow bridge and tunnel folks .	noise	0
After complaining about the chicken dish , the manager came over to tell us that , no one had ever complained before , and that we just did n't know what the dish was supposed to taste like .	chicken dish	0
After complaining about the chicken dish , the manager came over to tell us that , no one had ever complained before , and that we just did n't know what the dish was supposed to taste like .	manager	0
The food was spicy and delicious .	food	1
Bartender was unable to tear himself away from friends at bar .	Bartender	0
Anyways , if you 're in the neighborhood to eat good food , I would n't waste my time trying to find something , rather go across the street to Tamari .	food	1
Dahkin also offers prix fixe lunch and buffet .	prix fixe lunch	1
Dahkin also offers prix fixe lunch and buffet .	buffet	1
This was my frist time at Cafe St. Bart 's and I must say how delicous the food and the service was .	food	1
This was my frist time at Cafe St. Bart 's and I must say how delicous the food and the service was .	service	1
Great place to grab a hot bagel on the way to work .	hot bagel	1
It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it -LRB- the sauce was translucent and red -RRB- .	chicken	0
It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it -LRB- the sauce was translucent and red -RRB- .	sauce	0
One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .	waiter	0
We actually gave 10 % tip -LRB- which we have never done despite mediocre food and service -RRB- , because we felt totally ripped off .	tip	0
We were looking forward to nice glass of Sangria when we arrived .	glass of Sangria	1
I would highly recommand requesting a table by the window .	table by the window	1
While we enjoyed the food , we were highly disappointed by the poor service -LRB- waiter was not quite competent and SLOW service -RRB- and lack of remorse .	food	1
While we enjoyed the food , we were highly disappointed by the poor service -LRB- waiter was not quite competent and SLOW service -RRB- and lack of remorse .	service	0
While we enjoyed the food , we were highly disappointed by the poor service -LRB- waiter was not quite competent and SLOW service -RRB- and lack of remorse .	waiter	0
While we enjoyed the food , we were highly disappointed by the poor service -LRB- waiter was not quite competent and SLOW service -RRB- and lack of remorse .	service	0
The service , however , was a bright flower in a garden .	service	1
We 've been to Grocery three times and not once has an item on the menu disappointed .	menu	1
The food is very good too but for the most part , it 's just regular food , nothing special .	food	1
A touch more jalapeno heat for contrast and it would have been very good indeed .	jalapeno	1
Tried the pad see ew on the recommendation of the last reviewer since it 's one of my favorite dishes .	dishes	1
We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .	back patio	1
We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .	music	1
The location is perfect .	location	1
Guacamole+shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .	Guacamole+shrimp appetizer	1
Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .	filet	1
Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .	frites	0
Guacamole + shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .	filet	1
The lunch special is an asbolute steal .	lunch special	1
Nothing fancy but really good food with pretty reasonable price .	food	1
Nothing fancy but really good food with pretty reasonable price .	price	1
The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .	The chicken pot pie	1
The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .	cheeseburger	1
The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .	service	1
While I quite liked the food and the ambience , I 'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window .	food	1
While I quite liked the food and the ambience , I 'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window .	ambience	1
Not worth the prices .	prices	0
From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic .	staff	1
Service was good and food is wonderful .	Service	1
Service was good and food is wonderful .	food	1
She gets 10 for her excellent service and advice .	service	1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	meal	1
being a fan of spicy ethnic foods , indian included , i made friends with this place long ago .	spicy ethnic foods	1
And I say snacking because it really is not set up to be a proper dinner .	dinner	0
The quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10 !	quality of food	1
The quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10 !	live jazz	1
I have eaten at Saul , many times , the food is always consistently , outrageously good .	food	1
-LRB- Always ask the bartender for the SEASONAL beer !!!	SEASONAL beer	1
If your visiting , you 'll enjoy the ambiance and the fact that it 's in Time Sq. . .	ambiance	1
LOVE the atmosphere - felt like I was in Paris .	atmosphere	1
Every course was better than the next .	course	1
The staff is incredibly helpful and attentive .	staff	1
If presentation and service is your thing , then this magic show works .	service	1
Apparently , the good cook works then .	cook	1
The Yellowtail was particularly good as well .	Yellowtail	1
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil .	clams oreganta	1
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil .	salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil	1
The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .	menu	0
The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .	portions	0
The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .	lentil dish	0
The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .	basmati rice dish	0
The menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .	flavor	0
Spice is sleek , modern and cool with a menu that will not hurt your wallet .	menu	1
Patroon features a nice cigar bar and has great staff .	cigar bar	1
Patroon features a nice cigar bar and has great staff .	staff	1
Very affordable and excellent ambient !	ambient	1
More important , the sushi rivals the best in Tokyo .	sushi	1
I have never had cheescake like this .	cheescake	1
My co-workers had to wait almost an hour for delivery , only to discover that what they got was not what they ordered .	delivery	0
Its a go-to for dates as well as entertaining out of town guests .	entertaining	1
Why do people rave about the ambience .	ambience	0
Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .	Fluke sashimi	1
Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .	jalapeno-lime olive oil	1
Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .	fruit of the oil	1
Fluke sashimi drizzled with jalapeno-lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .	fish	1
Great sushi experience .	sushi	1
If you 're looking for a great meal at a decent price , go to Del Frisco 's !	meal	1
If you 're looking for a great meal at a decent price , go to Del Frisco 's !	price	1
They charge $ 6.00 for rice .	rice	0
My steak au poivre was one of the worst I 've had .	steak au poivre	0
The owner and staff are all Japanese as well and that adds to the entire ambiance .	staff	1
The owner and staff are all Japanese as well and that adds to the entire ambiance .	ambiance	1
The owner and staff are all Japanese as well and that adds to the entire ambiance .	owner	1
Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .	congee	1
Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .	bread	1
Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .	donut like deep fried dough they call Ow Ley Soh	1
Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .	candle-light	1
Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .	food-quality	1
Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .	service	1
Although the tables may be closely situated , the candle-light , food-quality and service overcompensate .	tables	0
The food was delicious and the waiter was incredibly helpful and attentive -LRB- considering we were the only ones there for the first hour -RRB- .	food	1
The food was delicious and the waiter was incredibly helpful and attentive -LRB- considering we were the only ones there for the first hour -RRB- .	waiter	1
From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	caviar	1
From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	waitstaff	1
Perhaps this food is considered extreme to an Upper East Side resident , but for the rest of us who 've actually eaten ethnic food , this is simply dull .	ethnic food	0
The place was real empty but that was because this was the first Sunday they ever opened .	place	0
This little place definitely exceeded my expectations and you sure get a lot of food for your money .	food	1
This little place definitely exceeded my expectations and you sure get a lot of food for your money .	money	1
Ambience is delightful , service impeccable .	Ambience	1
Ambience is delightful , service impeccable .	service	1
Service was excellent , and the AC worked very well too -LRB- thank God , it was hot ! -RRB- .	Service	1
Service was excellent , and the AC worked very well too -LRB- thank God , it was hot ! -RRB- .	AC	1
You get the sense that the people there care about their restaurant and about your experience and that is very nice .	people	1
Both are delicious , the cooks are friendly and are willing to take a moment and speak to you and shake your hand .	cooks	1
My friend ordered some of their special sushi rolls which had excellent presentation and tasted great !	sushi rolls	1
The staff was accomodating , the food was absolutely delicious and the place is lovely .	staff	1
The staff was accomodating , the food was absolutely delicious and the place is lovely .	food	1
The staff was accomodating , the food was absolutely delicious and the place is lovely .	place	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	Scallion Pancake	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	vegetable juice	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	Guizhou Chicken	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	Shredded Squid Family Style	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	Sichuan Spicy Soft Shell Crab	1
my picks are : - Scallion Pancake -LRB- fried with vegetable juice , very special and tasty -RRB- - Guizhou Chicken - Shredded Squid Family Style -LRB- one of my personal favorites -RRB- - Sichuan Spicy Soft Shell Crab - Shuizhu Fish -LRB- this one is for hardcore Sichuan food fans , I would n't recommend to my American friends as it 's very spicy .	Shuizhu Fish	1
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .	spinach mushroom calzone	0
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .	canned vegetables	0
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish .	noodle dishes	1
I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish .	Green Curry dish	0
But for whatever reason , prices are about twice as high .	prices	0
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	service	0
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .	food	0
Great atmoshere and worth every bit .	atmoshere	1
The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !	spicy tuna roll	1
The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !	rock shrimp tempura	1
The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !	appetizer	1
The staff was knowledgeable and full of personality .	staff	1
Great staff .	staff	1
Only complaint would be that at an average cost of $ 12 - $ 15 per meal , I 'd like not to have to worry about finding a seat !	cost	0
